Filename,countCatchAndReturnNull,countOverCatch,countCatchAndDoNothing,countNestedTryBlock,countGetCause,countKitchenSink,countDestructiveWrapping,countOverCatchAndAbort,countCatchGeneric,countInterruptedException,countIncompleteImplementation,countDummyHandler
Person.java,0,0,2,2,0,0,0,0,0,0,0,0
Salesperson.java,0,0,2,2,0,0,0,0,0,0,0,0
CacheLazyLoadNoTransTest.java,0,0,2,2,0,0,0,0,0,0,0,0
Inventory.java,0,0,2,2,0,0,0,0,0,0,0,0
LazyLoadingTest.java,0,0,2,2,0,0,0,0,0,0,0,0
Product.java,0,0,2,2,0,0,0,0,0,0,0,0
Store.java,0,0,2,2,0,0,0,0,0,0,0,0
AbstractRecursiveBidirectionalOneToManyTest.java,0,0,2,2,0,0,0,0,0,0,0,0
AbstractVersionedRecursiveBidirectionalOneToManyTest.java,0,0,2,2,0,0,0,0,0,0,0,0
Child.java,0,0,2,2,0,0,0,0,0,0,0,0
Node.java,0,0,2,2,0,0,0,0,0,0,0,0
OneToManyTest.java,0,0,2,2,0,0,0,0,0,0,0,0
Parent.java,0,0,2,2,0,0,0,0,0,0,0,0
RecursiveBidirectionalOneToManyCacheTest.java,0,0,2,2,0,0,0,0,0,0,0,0
RecursiveBidirectionalOneToManyNoCacheTest.java,0,0,2,2,0,0,0,0,0,0,0,0
RecursiveVersionedBidirectionalOneToManyCacheTest.java,0,0,2,2,0,0,0,0,0,0,0,0
RecursiveVersionedBidirectionalOneToManyNoCacheTest.java,0,0,2,2,0,0,0,0,0,0,0,0
Child.java,0,0,2,2,0,0,0,0,0,0,0,0
OneToOneSchemaTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Parent.java,0,0,2,0,0,0,0,0,0,0,0,0
Address.java,0,0,2,0,0,0,0,0,0,0,0,0
OneToOneFormulaTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
Address.java,0,0,2,0,0,0,0,0,0,0,0,0
Entity.java,0,0,2,0,0,0,0,0,0,0,0,0
JoinedSubclassOneToOneTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Org.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
Customer.java,0,0,2,0,0,0,0,0,0,0,0,0
Employee.java,0,0,2,0,0,0,0,0,0,0,0,0
OneToOneLinkTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
DynamicMapOneToOneTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Address.java,0,0,2,0,0,0,0,0,0,0,0,0
Entity.java,0,0,2,0,0,0,0,0,0,0,0,0
OptionalOneToOneTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Org.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
Address.java,0,0,2,0,0,0,0,0,0,0,0,0
DiscrimSubclassOneToOneTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Entity.java,0,0,2,0,0,0,0,0,0,0,0,0
Org.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
AbstractOperationTestCase.java,0,0,2,0,0,0,0,0,0,0,0,0
Address.java,0,0,2,0,0,0,0,0,0,0,0,0
Category.java,0,0,2,0,0,0,0,0,0,0,0,0
Competition.java,0,0,2,0,0,0,0,0,0,0,0,0
Competitor.java,0,0,2,0,0,0,0,0,0,0,0,0
CreateTest.java,0,0,0,0,4,0,0,0,0,0,0,0
DeleteTest.java,0,0,0,0,0,0,0,0,0,0,0,0
Employee.java,0,0,0,0,0,0,0,0,0,0,0,0
Employer.java,0,0,0,0,0,0,0,0,0,0,0,0
BasicGetLoadAccessTest.java,0,0,2,0,0,0,0,0,0,0,0,0
ProxiedGetLoadAccessTest.java,0,0,2,0,0,0,0,0,0,0,0,0
GetLoadTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Hoarder.java,0,0,2,0,0,0,0,0,0,0,0,0
Item.java,0,0,2,0,0,0,0,0,0,0,0,0
MergeMultipleEntityCopiesAllowedLoggedTest.java,0,0,2,0,0,0,0,0,0,0,0,0
MergeMultipleEntityCopiesAllowedOrphanDeleteTest.java,0,0,2,0,0,0,0,0,0,0,0,0
MergeMultipleEntityCopiesAllowedTest.java,0,0,0,0,2,0,0,0,0,0,0,0
MergeMultipleEntityCopiesCustomTest.java,0,0,1,0,0,0,0,0,0,0,0,0
MergeMultipleEntityCopiesDisallowedByDefaultTest.java,0,0,2,0,0,0,0,0,0,0,0,0
MergeMultipleEntityCopiesDisallowedTest.java,0,0,2,0,0,0,0,0,0,0,0,0
MergeTest.java,0,0,2,0,1,0,0,0,0,0,0,0
MultiLoadTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Node.java,0,0,2,0,0,0,0,0,0,0,0,0
NumberedNode.java,0,0,2,0,0,0,0,0,0,0,0,0
Person.java,0,0,2,0,0,0,0,0,0,0,0,0
PersonalDetails.java,0,0,2,0,0,0,0,0,0,0,0,0
RemoveOrderingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
SaveOrUpdateTest.java,0,0,1,0,0,0,0,0,0,0,0,0
SimpleEntity.java,0,0,1,0,0,0,0,0,0,0,0,0
SimpleOpsTest.java,0,0,1,0,0,0,0,0,0,0,0,0
SubCategory.java,0,0,1,0,0,0,0,0,0,0,0,0
SubItem.java,0,0,1,0,0,0,0,0,0,0,0,0
TimestampedEntity.java,0,0,1,0,0,0,0,0,0,0,0,0
VersionedEntity.java,0,0,1,0,0,0,0,0,0,0,0,0
Document.java,0,0,1,0,0,0,0,0,0,0,0,0
OptimisticLockTest.java,0,0,1,0,1,0,0,0,0,0,0,0
PublicationDate.java,0,0,1,0,1,0,0,0,0,0,0,0
OrderByTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Search.java,0,0,1,0,0,0,0,0,0,0,0,0
Mail.java,0,0,1,0,0,0,0,0,0,0,0,0
Group.java,0,0,1,0,0,0,0,0,0,0,0,0
ManyToManyOrphanTest.java,0,0,1,0,0,0,0,0,0,0,0,0
User.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteMultiLevelOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Preisregelung.java,0,0,1,0,0,0,0,0,0,0,0,0
Tranche.java,0,0,1,0,0,0,0,0,0,0,0,0
Tranchenmodell.java,0,0,1,0,0,0,0,0,0,0,0,0
X.java,0,0,1,0,0,0,0,0,0,0,0,0
Y.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteMultiLevelOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Preisregelung.java,0,0,1,0,0,0,0,0,0,0,0,0
Tranche.java,0,0,1,0,0,0,0,0,0,0,0,0
Tranchenmodell.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToOneOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Employee.java,0,0,1,0,0,0,0,0,0,0,0,0
EmployeeInfo.java,0,0,1,0,0,0,0,0,0,0,0,0
DeleteOneToManyOrphansTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Feature.java,0,0,1,0,0,0,0,0,0,0,0,0
Product.java,0,0,1,0,0,0,0,0,0,0,0,0
OrphanTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Part.java,0,0,1,0,0,0,0,0,0,0,0,0
Product.java,0,0,1,0,0,0,0,0,0,0,0,0
PropertyRefTest.java,0,0,1,0,0,0,0,0,0,0,0,0
User.java,0,0,1,0,0,0,0,0,0,0,0,0
DataMetaPoint.java,0,0,1,0,0,0,0,0,0,0,0,0
DataPoint.java,0,0,1,0,0,0,0,0,0,0,0,0
DistinctSelectTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Entry.java,0,0,1,0,0,0,0,0,0,0,0,0
PaginationTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Tag.java,0,0,1,0,0,0,0,0,0,0,0,0
MySQLStoredProcedureTest.java,0,0,3,0,1,0,0,0,1,0,0,0
OracleStoredProcedureTest.java,0,0,3,1,0,0,0,0,0,0,0,0
Person.java,0,0,3,1,0,0,0,0,0,0,0,0
Phone.java,0,0,3,1,0,0,0,0,0,0,0,0
PostgreSQLStoredProcedureTest.java,0,0,2,0,1,0,0,0,1,0,0,0
SQLServerStoredProcedureTest.java,0,0,3,0,1,0,0,0,1,0,0,0
Account.java,0,0,3,0,1,0,0,0,1,0,0,0
Address.java,0,0,3,0,1,0,0,0,1,0,0,0
BasicPropertiesTest.java,0,0,3,0,0,0,0,0,1,0,0,0
EntityClass.java,0,0,3,0,0,0,0,0,1,0,0,0
Group.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
PropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
CachedPropertyRefCollectionTest.java,0,0,3,0,0,0,0,0,1,0,0,0
ManagedObject.java,0,0,3,0,0,0,0,0,1,0,0,0
Account.java,0,0,3,0,0,0,0,0,1,0,0,0
CompleteComponentPropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Identity.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
Account.java,0,0,3,0,0,0,0,0,1,0,0,0
Identity.java,0,0,3,0,0,0,0,0,1,0,0,0
PartialComponentPropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
DoesNotWork.java,0,0,3,0,0,0,0,0,1,0,0,0
DoesNotWorkPk.java,0,0,3,0,0,0,0,0,1,0,0,0
DoesNotWorkTest.java,0,0,3,0,0,0,0,0,1,0,0,0
DoesNotWorkWithHbmTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Account.java,0,0,3,0,0,0,0,0,1,0,0,0
Customer.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
SubclassPropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Account.java,0,0,3,0,0,0,0,0,1,0,0,0
BankAccount.java,0,0,3,0,0,0,0,0,1,0,0,0
JoinedSubclassPropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
Account.java,0,0,3,0,0,0,0,0,1,0,0,0
Customer.java,0,0,3,0,0,0,0,0,1,0,0,0
Person.java,0,0,3,0,0,0,0,0,1,0,0,0
UnionSubclassPropertyRefTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Container.java,0,0,3,0,0,0,0,0,1,0,0,0
DataPoint.java,0,0,3,0,0,0,0,0,1,0,0,0
Info.java,0,0,3,0,0,0,0,0,1,0,0,0
AbstractEntity.java,0,0,3,0,0,0,0,0,1,0,0,0
ConcreteEntity.java,0,0,3,0,0,0,0,0,1,0,0,0
LazyAbstractEntityReference.java,0,0,3,0,0,0,0,0,1,0,0,0
ProxyNarrowingTest.java,0,0,3,0,0,0,0,0,1,0,0,0
Owner.java,0,0,3,0,0,0,0,0,1,0,0,0
ProxyTest.java,0,0,5,0,0,0,0,0,1,0,0,0
AbstractQueryCacheResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
Address.java,0,0,0,0,0,0,0,0,1,0,0,0
CompositeKey.java,0,0,0,0,0,0,0,0,1,0,0,0
Course.java,0,0,0,0,0,0,0,0,1,0,0,0
CourseMeeting.java,0,0,0,0,0,0,0,0,1,0,0,0
CourseMeetingId.java,0,0,0,0,0,0,0,0,1,0,0,0
CriteriaQueryCacheIgnoreResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CriteriaQueryCacheNormalResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CriteriaQueryCachePutResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
Enrolment.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityWithCompositeKey.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityWithStringCompositeKey.java,0,0,0,0,0,0,0,0,1,0,0,0
HqlQueryCacheIgnoreResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
HqlQueryCacheNormalResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
HqlQueryCachePutResultTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
Item.java,0,0,0,0,0,0,0,0,1,0,0,0
PersonName.java,0,0,0,0,0,0,0,0,1,0,0,0
QueryCacheTest.java,0,0,0,0,0,0,0,0,0,0,0,0
StringCompositeKey.java,0,0,0,0,0,0,0,0,0,0,0,0
Student.java,0,0,0,0,0,0,0,0,0,0,0,0
StudentDTO.java,0,0,0,0,0,0,0,0,0,0,0,0
QueryHintSQLServer2012Test.java,0,0,0,0,0,0,0,0,0,0,0,0
QueryHintTest.java,0,0,0,0,0,0,0,0,0,0,0,0
Customer.java,0,0,0,0,0,0,0,0,0,0,0,0
Employee.java,0,0,0,0,0,0,0,0,0,0,0,0
GetHqlQueryPlanTest.java,0,0,0,0,0,0,0,0,0,0,0,0
NativeSQLQueryPlanEqualsTest.java,0,0,0,0,0,0,0,0,0,0,0,0
NativeSQLQueryReturnEqualsAndHashCodeTest.java,0,0,0,0,0,0,0,0,0,0,0,0
Person.java,0,0,0,0,0,0,0,0,0,0,0,0
User.java,0,0,0,0,0,0,0,0,0,0,0,0
AssociatedDataPoint.java,0,0,0,0,0,0,0,0,0,0,0,0
ColumnDefinitionQuotingTest.java,0,0,0,0,0,0,0,0,0,0,0,0
DataPoint.java,0,0,0,0,0,0,0,0,0,0,0,0
House.java,0,0,0,0,0,0,0,0,0,0,0,0
Person.java,0,0,0,0,0,0,0,0,0,0,0,0
Phone.java,0,0,0,0,0,0,0,0,0,0,0,0
QuoteGlobalTest.java,0,0,0,0,0,0,0,0,0,0,0,0
QuoteTest.java,0,0,0,0,0,0,0,0,0,0,0,0
Role.java,0,0,0,0,0,0,0,0,0,0,0,0
TableGeneratorQuotingTest.java,0,0,0,0,0,0,0,0,0,0,0,0
User.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractReadOnlyTest.java,0,0,0,0,0,0,0,0,0,0,0,0
Container.java,0,0,0,0,0,0,0,0,0,0,0,0
Course.java,0,0,0,0,0,0,0,0,0,0,0,0
DataPoint.java,0,0,0,0,0,0,0,0,0,0,0,0
Enrolment.java,0,0,0,0,0,0,0,0,0,0,0,0
Info.java,0,0,0,0,0,0,0,0,0,0,0,0
Owner.java,0,0,0,0,0,0,0,0,0,0,0,0
ReadOnlyCriteriaQueryTest.java,0,0,0,0,0,0,0,0,0,0,0,0
ReadOnlyProxyTest.java,0,0,3,0,0,0,0,0,0,0,0,0
ReadOnlySessionLazyNonLazyTest.java,0,0,3,0,0,0,0,0,0,0,0,0
ReadOnlySessionTest.java,0,0,3,0,0,0,0,0,0,0,0,0
ReadOnlyTest.java,0,0,3,0,0,0,0,0,0,0,0,0
ReadOnlyVersionedNodesTest.java,0,0,3,0,0,0,0,0,0,0,0,0
Student.java,0,0,3,0,0,0,0,0,0,0,0,0
StudentDTO.java,0,0,3,0,0,0,0,0,0,0,0,0
TextHolder.java,0,0,3,0,0,0,0,0,0,0,0,0
VersionedNode.java,0,0,3,0,0,0,0,0,0,0,0,0
Child.java,0,0,3,0,0,0,0,0,0,0,0,0
CollectionReattachmentTest.java,0,0,3,0,0,0,0,0,0,0,0,0
Parent.java,0,0,3,0,0,0,0,0,0,0,0,0
ProxyReattachmentTest.java,0,0,3,0,0,0,0,0,0,0,0,0
DatabaseConnectionInfo.java,0,0,0,0,0,0,1,0,1,0,0,0
SynchronizationCollectorImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
SynchronizationErrorImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
BasicJdbcTransactionTests.java,0,0,2,0,0,0,0,0,1,0,0,0
LogicalConnectionTestingImpl.java,0,0,2,0,0,0,0,0,1,0,0,0
TransactionCoordinatorOwnerTestingImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
AbstractBasicJtaTestScenarios.java,0,0,3,0,0,0,0,0,1,0,0,0
BasicJtaTransactionManagerTests.java,0,0,3,0,0,0,0,0,1,0,0,0
BasicJtaUserTransactionTests.java,0,0,3,0,0,0,0,0,1,0,0,0
InaccessibleJtaPlatformTests.java,0,0,4,0,0,0,0,0,4,0,0,0
JtaPlatformInaccessibleImpl.java,0,0,4,0,0,0,0,0,4,0,0,0
JtaPlatformStandardTestingImpl.java,0,0,4,0,0,0,0,0,4,0,0,0
TransactionCoordinatorOwnerTestingImpl.java,0,0,4,0,0,0,0,0,4,0,0,0
LegacySettingInitiatorTest.java,0,0,4,0,0,0,0,0,4,0,0,0
SynchronizationRegistryStandardImplTests.java,0,0,3,0,0,0,0,0,3,0,0,0
Contract.java,0,0,3,0,0,0,0,0,3,0,0,0
PartnerA.java,0,0,3,0,0,0,0,0,3,0,0,0
PartnerB.java,0,0,3,0,0,0,0,0,3,0,0,0
ResultTransformerTest.java,0,0,3,0,0,0,0,0,3,0,0,0
Point.java,0,0,3,0,0,0,0,0,3,0,0,0
RowIdTest.java,0,0,1,0,0,0,0,0,1,0,0,0
RowIdType.java,0,0,1,0,0,0,0,0,1,0,0,0
CatalogFilterTest.java,0,0,1,0,0,0,0,0,1,0,0,0
RecordingTarget.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaFilterTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TestExtraPhysicalTableTypes.java,0,0,1,0,0,0,0,0,1,0,0,0
CommentGenerationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
ConnectionsReleaseTest.java,0,0,1,0,0,0,0,0,1,0,0,0
ForeignKeyMigrationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
CrossSchemaForeignKeyGenerationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaOneEntity.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaTwoEntity.java,0,0,1,0,0,0,0,0,1,0,0,0
Employee.java,0,0,1,0,0,0,0,0,1,0,0,0
ForeignKeyGenerationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
Group.java,0,0,1,0,0,0,0,0,1,0,0,0
Person.java,0,0,1,0,0,0,0,0,1,0,0,0
Phone.java,0,0,1,0,0,0,0,0,1,0,0,0
Project.java,0,0,1,0,0,0,0,0,1,0,0,0
User.java,0,0,1,0,0,0,0,0,1,0,0,0
UserSetting.java,0,0,1,0,0,0,0,0,1,0,0,0
Group.java,0,0,1,0,0,0,0,0,1,0,0,0
IdBagOwner.java,0,0,1,0,0,0,0,0,1,0,0,0
IdBagSequenceTest.java,0,0,1,0,0,0,0,0,1,0,0,0
IdentifierHelperTest.java,0,0,1,0,0,0,0,0,1,0,0,0
ImplicitCompositeKeyJoinTest.java,0,0,1,0,0,0,0,0,1,0,0,0
CreditCardPayment.java,0,0,1,0,0,0,0,0,1,0,0,0
Employee.java,0,0,1,0,0,0,0,0,1,0,0,0
ForeignKeyNameTest.java,0,0,1,0,0,0,0,0,1,0,0,0
GroupStep.java,0,0,1,0,0,0,0,0,1,0,0,0
InheritanceSchemaUpdateTest.java,0,0,1,0,0,0,0,0,1,0,0,0
Step.java,0,0,1,0,0,0,0,0,1,0,0,0
Manager.java,0,0,1,0,0,0,0,0,1,0,0,0
Payment.java,0,0,1,0,0,0,0,0,1,0,0,0
Person.java,0,0,1,0,0,0,0,0,1,0,0,0
Category.java,0,0,1,0,0,0,0,0,1,0,0,0
Element.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaCreationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
ForeignKeyNameTest.java,0,0,1,0,0,0,0,0,1,0,0,0
Group.java,0,0,1,0,0,0,0,0,1,0,0,0
User.java,0,0,1,0,0,0,0,0,1,0,0,0
MigrationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
MixedFieldPropertyAnnotationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
QuotedTableNameWithForeignKeysSchemaUpdateTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaDropTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaExportTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaExportWithGlobalQuotingEnabledTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaExportWithIndexAndDefaultSchema.java,0,0,1,0,0,0,0,0,1,0,0,0
SchemaMigrationTargetScriptCreationTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateDelimiterTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateFormatterTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateGeneratingOnlyScriptFileTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateTableBackedSequenceTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateWithFunctionIndexTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaUpdateWithViewsTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SequenceReadingTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TableCommentTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TestFkUpdating.java,0,0,1,0,0,0,0,0,1,0,0,0
User.java,0,0,1,0,0,0,0,0,1,0,0,0
Version.java,0,0,1,0,0,0,0,0,1,0,0,0
LongVarcharValidationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TableNamesWithUnderscoreTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SynonymValidationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TypedValueSerializationTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TypeFactorySerializationTest.java,0,0,5,0,0,0,0,0,0,0,0,0
ClassLoaderServiceImplTest.java,0,0,0,0,0,0,0,0,0,0,0,0
ServiceBootstrappingTest.java,0,0,0,0,0,0,0,0,0,0,0,0
TestIntegrator.java,0,0,0,0,0,0,0,0,0,0,0,0
Search.java,0,0,0,0,0,0,0,0,0,0,0,0
SortTest.java,0,0,0,0,0,0,0,0,0,0,0,0
AutoDiscoveryTest.java,0,0,0,0,1,0,0,0,0,0,0,0
Group.java,0,0,0,0,1,0,0,0,0,0,0,0
Membership.java,0,0,0,0,1,0,0,0,0,0,0,0
User.java,0,0,0,0,1,0,0,0,0,0,0,0
ExceptionCheckingEntity.java,0,0,0,0,1,0,0,0,0,0,0,0
OracleCheckStyleTest.java,0,0,0,0,1,0,0,0,0,0,0,0
ParamCheckingEntity.java,0,0,0,0,1,0,0,0,0,0,0,0
ResultCheckStyleTest.java,0,0,6,0,0,0,0,0,6,0,0,0
CustomSQLTestSupport.java,0,0,6,0,0,0,0,0,6,0,0,0
CustomStoredProcTestSupport.java,0,0,6,0,0,0,0,0,6,0,0,0
DataDirectOracleCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
DB2CustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
DerbyCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
DerbyStoreProcedures.java,0,0,6,0,0,0,0,0,6,0,0,0
MySQLCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
OracleCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
SQLServerCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
SybaseCustomSQLTest.java,0,0,6,0,0,0,0,0,6,0,0,0
Dimension.java,0,0,6,0,0,0,0,0,6,0,0,0
Employment.java,0,0,6,0,0,0,0,0,6,0,0,0
Group.java,0,0,6,0,0,0,0,0,6,0,0,0
CustomInsertSQLWithIdentityColumnTest.java,0,0,1,0,0,0,0,0,0,0,0,0
ImageHolder.java,0,0,1,0,0,0,0,0,0,0,0,0
MonetaryAmount.java,0,0,1,0,0,0,0,0,0,0,0,0
MonetaryAmountUserType.java,0,0,1,0,0,0,0,0,0,0,0,0
Order.java,0,0,1,0,0,0,0,0,0,0,0,0
Organization.java,0,0,1,0,0,0,0,0,0,0,0,0
Person.java,0,0,1,0,0,0,0,0,0,0,0,0
Product.java,0,0,1,0,0,0,0,0,0,0,0,0
NativeSQLQueriesTest.java,0,0,1,0,0,0,0,0,0,0,0,0
NativeSqlAndQuotedIdentifiersTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Person.java,0,0,1,0,0,0,0,0,0,0,0,0
SpaceShip.java,0,0,1,0,0,0,0,0,0,0,0,0
Speech.java,0,0,1,0,0,0,0,0,0,0,0,0
TextHolder.java,0,0,1,0,0,0,0,0,0,0,0,0
CursorFromCallableTest.java,0,0,1,0,0,0,0,0,0,0,0,0
NumValue.java,0,0,1,0,0,0,0,0,0,0,0,0
PostgresRefCursorSupportTest.java,0,0,1,0,0,0,0,0,0,0,0,0
StoredProcedureResultSetMappingTest.java,0,0,1,0,0,0,0,0,0,0,0,0
StoredProcedureTest.java,0,0,2,0,0,0,0,0,0,0,0,0
NativeQuerySyncSpaceCachingTest.java,0,0,2,0,0,0,0,0,0,0,0,0
ConcurrentQueryStatisticsTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Contact.java,0,0,2,0,0,0,0,0,0,0,0,0
Country.java,0,0,2,0,0,0,0,0,0,0,0,0
Document.java,0,0,2,0,0,0,0,0,0,0,0,0
Resource.java,0,0,2,0,0,0,0,0,0,0,0,0
StatelessSessionFetchingTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Task.java,0,0,2,0,0,0,0,0,0,0,0,0
User.java,0,0,2,0,0,0,0,0,0,0,0,0
Message.java,0,0,2,0,0,0,0,0,0,0,0,0
MessageRecipient.java,0,0,2,0,0,0,0,0,0,0,0,0
StatelessSessionInsertTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Org.java,0,0,2,0,0,0,0,0,0,0,0,0
Paper.java,0,0,2,0,0,0,0,0,0,0,0,0
StatelessSessionQueryTest.java,0,0,2,0,0,0,0,0,0,0,0,0
StatelessSessionTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Continent.java,0,0,2,0,0,0,0,0,0,0,0,0
Country.java,0,0,2,0,0,0,0,0,0,0,0,0
Locality.java,0,0,2,0,0,0,0,0,0,0,0,0
Province.java,0,0,2,0,0,0,0,0,0,0,0,0
SessionStatsTest.java,0,0,2,0,0,0,0,0,0,0,0,0
State.java,0,0,2,0,0,0,0,0,0,0,0,0
StatsTest.java,0,0,2,0,0,0,0,0,0,0,0,0
BasicStreamTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Customer.java,0,0,2,0,0,0,0,0,0,0,0,0
DiscrimSubclassFilterTest.java,0,0,2,0,0,0,0,0,0,0,0,0
Employee.java,0,0,2,0,0,0,0,0,0,0,0,0
